"","place","africa_id","asia_id","europe_id","is_place"
"3976","Barnoukios","","","",0
"3977","Korykos","","1099803","7233038",1
"3978","Chonei","","","",0
"3979","Sision","","","7222192",1
"3980","Dig","","7582891; 7001785; 7560301; 7997260; 7562186; 8175507","",1
"3981","Amastris","","7740223; 7002335","",1
"3982","Maiouma","","","",0
"3983","Tyana","","7002416","",1
"3984","Helioupolis","","","",0
"3985","Elias","","7880324; 7882189; 7874851; 7874428; 7874790; 7873912; 7872973; 7874685; 7882140; 7882154; 7873019; 7874164; 7721858; 7881958; 7882613; 7879429; 7882827; 7879765; 7879616; 7879679; 7881915; 7879815; 7879998; 7874146; 7873295; 7873788; 7873937; 7874406; 7873293; 7881914; 7874478; 7873204; 7873455; 7874535; 7873394; 7874309; 7872901; 7874013; 7882597; 7882122; 7882123","7237003; 7048348; 7226544; 7237012; 7226718; 7226542",1
"3986","Mauros","","","",0
"3987","Kallinike","","","",0
"3988","Paulina","","","7012753",1
"3989","Kallistratos","","","",0
"3990","Philea","","","",0
"3991","Pentecost","","","",0
"3992","Neorion","","","7229599",1
"3993","Amorion","","6000247","7237388; 7237385; 7237384",1
"3994","Amorion For","","","",0
"3995","Abasgia","","6000006","",1
"3996","Sosthenion","","","",0
"3997","Kalos Agros","","","7230969",1
"3998","Gregory Onomagoulos","","","",0
"3999","December Leo","","","",0
"4000","Astulphos","","","",0
"4001","Pippin","","","",0
"4002","Thera","","8012296; 7589716; 8039743; 7588944; 8030279","7002507",1
"4003","Asia Minor","","7002294","",1
"4004","Chazaria","","","",0
"4005","Konon","","","",0
"4006","January Anastasios","","","",0
"4007","Isam","7533733","7914752","",1
"4008","Pergamon","","7016140; 7736391; 7520097; 7879465","",1
"4009","Akroinos","","7002512","",1
"4010","Melich","","","",0
"4011","Atalos","","","",0
"4012","Saba","7522179; 7523433; 7524147; 1095677; 7538739; 7538746; 7538748; 1092758; 7538942; 7539189; 1106447","7001378; 8170504; 7988917; 8050226; 1083912; 8370692; 8179443; 1129321; 7931707; 1129322; 8179442; 8030937; 7919372; 8030712; 8030938; 7719688; 7919367; 7707413; 6005076; 8049794","4012808",1
"4013","Maiouma","","","",0
"4014","May Artabasdos","","","",0
"4015","Sardis","","7002615","",1
"4016","Chora","","8002992; 8056195; 7982477; 7905491; 8048464; 8003012; 8052052; 7964358; 1075026; 8003007; 7926957; 7906055; 7916802","1041967; 1042072; 7227298; 1042038; 7230188; 7031747; 1042073; 7017129",1
"4017","Oualid","","","",0
"4018","Keramaia","","","",0
"4019","Oumaia","","","",0
"4020","Echim","","","",0
"4021","Alim","7520207; 7527349; 7522672","7992168; 7980732; 7669316; 7967584; 7682868; 7985378; 7997216","",1
"4022","Abraim","","","",0
"4023","Chorasan","","","",0
"4024","Alim","7520207; 7527349; 7522672","7992168; 7980732; 7669316; 7967584; 7682868; 7985378; 7997216","",1
"4025","Salim","7524549; 7538044; 7539758; 7524855; 7523095; 7535863; 7543124; 7528475; 7540756; 7531679; 7541879; 7541345; 7543808; 7530146; 7530148; 7542839; 7541596; 7530036; 7539756; 7543048; 7539755; 7543040; 7529089; 7539752; 7530840; 7539751; 7523089; 7541970; 7543917; 7544188; 7539750; 7543369; 7541776; 7540438; 7540437; 7542144; 7542148; 7530279; 7536476; 7536902; 1095538; 7534155; 7534156; 7534154; 7527382; 7540223; 7537667; 7531663; 7539616; 7540479; 7541573; 7537827; 1094429; 7539754; 7539753; 7539631; 7539757; 7537839; 7529427; 7527395; 7527387; 7527388; 7527386; 7527393; 7527394; 7527389; 1095674; 7527385; 7527384; 7527383; 7527390; 7527391; 7527392; 7527379; 7527378; 7527381; 7528374; 7529318; 7527704","7967847; 8059832; 7967634; 7935045; 8056776; 7740653; 7907801; 7916125; 8033091; 8032163; 8029928; 8021618; 8006009; 8010703; 7926052; 7934285; 7964058; 7965046; 7916863; 8032314; 7939501; 7978300; 7920893; 8007072; 8020567; 8051293; 7920894; 8007276; 7927329; 7966819; 7979183; 7990706; 8026007; 8035400; 8057851; 7936464; 7924463; 7967963; 7940043; 7967407; 8058684; 7722405","1062226",1
"4026","Aboulabas","","","",0
"4027","Marouam","","","",0
"4028","Antioch Theophylaktos","","","",0
"4029","Vikarios","","","",0
"4030","Pastillas","","","",0
"4031","Perge","","7023967; 7690406","7617101",1
"4032","Moab","","7016543; 5003215","",1
"4033","Beregaba","","","",0
"4034","Leukadios","","","",0
"4035","Paganos","","","7302870",1
"4036","Basrathon","","","",0
"4037","God Mother","","","",0
"4038","Pelagios","","","",0
"4039","Beser","","8170495","7225583",1
"4040","Marinakes","","","",0
"4041","Palmyra","","7018835; 7032452","",1
"4042","Israel","","1000119; 7594364; 7593946; 7029599","",1
"4043","Lemnos","","","7011173; 1062247",1
"4044","Prinkipos","","","",0
"4045","Podopagouros","","","",0
"4046","St Auxentios","","","",0
"4047","Germanikeia","","7018751","",1
"4048","Baka","7520949","8326940; 8332985; 8340078; 8172251; 8264472; 8473482; 8327860; 8329028; 8332390; 8335839; 8340404; 8341748; 8342734; 8343117; 8349077; 8350871; 8352547; 8421010; 7734852; 8221770; 7671433; 8203030; 7905300; 1079480","7010203; 1064903; 1064904; 7668582; 7668583; 1064906",1
"4049","Michael Lachanodrakon","","","",0
"4050","Mousoulakios","","","",0
"4051","Esaias","","","",0
"4052","Tyrophagy","","","",0
"4053","Lent","","1056386","7260562; 7630709; 7263981",1
"4054","Lent James","","","",0
"4055","September","","","",0
"4056","Thoumamas","","","",0
"4057","Rangabe","","","",0
"4058","Nakoleia","","","",0
"4059","Florus","","","",0
"4060","Righteousness","","","",0
"4061","St Sabas","","","",0
"4062","Amnia","","","",0
"4063","Greater Longobardia","","","",0
"4064","State","1001086; 7593692; 1001838; 1001098; 7441552; 1000159; 1001082; 7015579; 7001658; 7016562; 7593693; 1001874; 1001329; 1001879; 1001880; 1001347; 7015580; 1001889; 7441555; 1000172; 1000180; 1001912; 1001097; 1001112; 7441556; 1001213; 1001368; 7000161; 1001919; 1001921; 7593694; 7593696; 1001959; 1001212; 1001367; 7441557; 1001056; 7441559; 7593697; 7441560; 1001081","7016612; 1001828; 7001819; 1001832; 6000543; 7902240; 7016770; 1001842; 1000107; 1000109; 8052819; 7031781; 7002214; 7000201; 7018318; 7947142; 1001869; 1001871; 1000119; 7000799; 7031783; 7912064; 7002185; 7574043; 1001882; 7002187; 7002188; 7016702; 1001885; 1001886; 7913260; 7059148; 1000124; 7575220; 1001894; 1001895; 1001997; 1003539; 1001899; 1001998; 7002160; 1001905; 1101746; 1001907; 1000113; 7016694; 7016759; 7964247; 7016763; 7016762; 7018057; 7016883; 1000136; 7016788; 7002212; 7018970; 1001952; 7016804; 7002190; 1001957; 7581547; 7964053; 7933368; 7932983; 7965201; 7933066; 8057321; 7928359; 7964462; 7018359; 7001797; 8022642; 7016831; 7964161; 1001578; 7031786; 7016722; 1001977","7003670; 7003672; 7005233; 7003673; 7003678; 7001168; 1000078; 7263573; 7005729; 7268962; 7003027; 1000095; 7003030",1
"4065","Ataleia","","","",0
"4066","Eleutherios","","","",0
"4067","April Constantine","","","",0
"4068","St George","","","7025492; 1030049",1
"4069","Kamachon","","","",0
"4070","Thebasa","","","",0
"4071","Avroleva","","","",0
"4072","Avroleva","","","",0
"4073","Sakkoudion","","","",0
"4074","Pope Adrian","","","",0
"4075","Eleutherios","","","",0
"4076","Therapeia","","","",0
"4077","Velzetia","","","",0
"4078","Sinope","","7002620; 7701854","7606644",1
"4079","Karoulos","","","",0
"4080","Lesbos","","","7002672; 7011163",1
"4081","Studios","","","",0
"4082","Herakles","","","",0
"4083","Goulaion","","","",0
"4084","Saints Chariton","","","",0
"4085","St Euthymios","","","",0
"4086","Kroummos","","","",0
"4087","Bardanios","","","",0
"4088","Christendom","","","",0
"4089","October Staurakios","","","",0
"4090","Probaton","","","",0
"4091","Panormos","","7002388; 7736453","7003928; 1042163; 7221621; 7221623; 7221620; 7221619; 7221617; 7221618; 7218863; 7221616",1
"4092","Nicholas","1008852","7879154; 7690412; 1010290","8712047; 7454862; 7454297; 4003389; 7447159; 7447160; 7447158; 7027148; 7027149; 1042229",1
"4093","Adramytion","","","",0
"4094","October Kroummos","","","",0
"4095","St Chariton","","","",0
"4096","St Tarasios","","","",0
"4097","Mampsoukrenai","","","",0
"4098","Meram","","1086686; 7710383; 7710382; 7684447; 7682849; 7671889","",1
"4099","Burgarion","","","",0
"4100","Euphratesia","","","",0
"4101","Arzanene","","","",0
"4102","Constantia","","7882179; 7002340","7008775; 7008215; 7005174; 7004579",1
"4103","Kerkesion","","","",0
"4104","Dorostolos","","","",0
"4105","Nineveh","","7017998","",1
"4106","Arabissos","","6000353","",1
"4107","Ancyra","","7002349","",1
"4108","Dadasthana","","","",0
"4109","Liguria","","","7003236; 7055345; 7055492",1
"4110","Licinius","","","",0
"4111","Crispus","","","",0
"4112","Sabores","","","",0
"4113","Gallus","","","7335316; 7032472",1
"4114","Mauia","","","",0
"4115","Marcellus","","","7626524",1
"4116","Anatalios","","","",0
"4117","Camas","","7733544; 7679958; 7685389","7466590; 1061889; 7342236; 7887012; 7889100; 7877033; 7877569; 7453952; 7453507; 7456384; 7454754; 7449266; 7457892; 7457893; 7456658; 7447290; 7443747; 7444197",1
"4118","Jovian","","","",0
"4119","Attikos","","","",0
"4120","Philip","","","7456931; 7885551; 7884007",1
"4121","Charmosynos","","","",0
"4122","Chrysaphios","","","",0
"4123","Ravenna","","","7044403; 7005035; 1045268; 7034659; 7110082; 7003133; 7004935; 7034674",1
"4124","Juvenal","","","",0
"4125","Majorinus","","","",0
"4126","Kalandion","","","",0
"4127","Peter Mangos","","","",0
"4128","Claudiopolis","","7002412; 7002604","7009615; 7024738",1
"4129","Festus","","","",0
"4130","Dyrrachium","","","7010750",1
"4131","Tzathios","","","",0
"4132","Anazarbos","","7002346","",1
"4133","Hesaias","","","",0
"4134","Pompeiopolis","","5000701; 6004765","7008233",1
"4135","Moundos","","","",0
"4136","Aitherios","","","",0
"4137","Aboubacharos","","","",0
"4138","Pasagnathes","","","",0
"4139","Outhman","","","",0
"4140","Bousour","","","",0
"4141","Alidos","","","",0
"4142","Apsimaros","","","",0
"4143","Abdelas","","","",0
"4144","Baanes","","","",0
"4145","Azidos","","","",0
"4146","Outhman","","","",0
"4147","Souleiman","","","",0
"4148","Kosmas","","","7236536; 7236532; 7236535; 7236534; 7236533; 7232683; 7235069",1
"4149","Banakas","","","",0
"4150","Madi","7532236; 7521721; 7521720; 1003933; 7524565; 7522513; 7521719; 7543620; 7537025; 7529376; 1095441; 7531074; 7533602; 7540887; 1095072; 7533782; 7520452; 7529423","7970868; 8020482; 8017499; 7917270; 8124267; 8129749; 8254806; 8669241; 8088703; 8322764; 8344613; 8358209; 8386013; 8392765; 8422379; 8112259; 8372318; 8131899; 8494193; 8502923; 8601384; 8102395; 8121255; 8161854; 8184608; 8603313; 8663618; 8456077; 8169070; 8452243; 8452901; 8460875; 8280164; 8350502; 8359734; 8397367; 8407654; 8410612; 8413233; 8414937; 8422088; 8425142; 8425824; 8155386; 1126583; 8572696; 7926166; 8050812; 7938096; 8056813; 7963275; 7963276; 7963278; 7967426; 8032042; 8030636; 8012383; 8631571; 8645398; 8172580; 7916963; 7973059; 1106813","",1
"4151","Thoumamas","","","",0
"4152","Aaron","","","7610587",1
"4153","Tiberius","","","",0
"4154","Balkes","","","",0
"4155","Debeltos","","","",0
"4156","Dakidiza","","","",0
"4157","Tripolis","7000630","7700338; 7002314; 1099943","7230011; 1042239",1
"4158","Kotyaeion","","","",0
"4159","Omphakera","","","",0
"4160","Ethiopia","7000489","","",1
"4161","Gabitha","","","",0
"4162","Gabitha","","","",0
"4163","Philippoupolis","","","",0
"4164","Versinikia","","","",0
"4165","Triton","","1087263; 7024328","7598400; 7445151; 7217641; 7218960",1
"4166","Lydia","","7016631","",1
"4167","Jerusalem Cyril","","","",0
"4168","Antioch In","","7002351; 7002404","",1
"4169","Ischyras","","","",0
"4170","Eudoxia","","","",0
"4171","Antiochos","","","",0
"4172","Hesychios","","","",0
"4173","Studius","","","",0
"4174","Anthimos","","","7236018",1
"4175","Perozes","","","",0
"4176","Timothy Salophakialos","","","",0
"4177","Zamasphes","","","",0
"4178","Obaisipolis","","","",0
"4179","Abibos","","","",0
"4180","Niketas Xylinites","","","",0
"4181","Michael Lachanodrakon","","","",0
"4182","Platon","","","7630594; 7324095",1
"4183","Himerios","","","",0
"4184","Damianos","","","",0
"4185","Daras","","8052846; 7965942; 6001673","7346866",1
"4186","Mizizios","","","",0
"4187","Seleukeia","","1001051; 7705791; 7017540; 6005333","",1
"4188","Sklavinia","","","",0
"4189","Sklavinia","","","",0
"4190","Mousaros","","","",0
"4191","Abderachman","","","",0
"4192","Chorasan","","","",0
"4193","Kallinikon","","","",0
"4194","Mursa","7527899","","7015337",1
"4195","St Eirene","","","",0
"4196","Kotyaeion","","","",0
"4197","Cadiz","","1084088","7002813; 7007512; 1112749; 1112355",1
"4198","Sargathon","","","",0
"4199","Nekropela","","","",0
"4200","Modrine","","","",0
"4201","Thebasa","","","",0
"4202","Calvary","","7931392; 4002116","",1
"4203","Karya","","7941116; 8047064; 8014957; 7997845","7010824; 7229151; 7229141; 7220656; 7227736; 7229148; 7217534; 7229137; 7229134; 7229133; 7229135; 7227319; 7221158; 7225654",1
"4204","Adrianoupolis","","7002317","",1
"4205","Hierapolis","","5004381; 7016835; 7683582","",1
"4206","Diodoros","","","",0
"4207","Dadachos","","","",0
"4208","Phasis","","7012263","",1
"4209","Artabanes","","","",0
"4210","Epiphaneia","","","",0
"4211","Martina","","","7050953; 7230739; 7004099; 7051218; 1064226; 1047252",1
"4212","Marinus","","7714839","",1
"4213","Chaktaban","","","",0
"4214","Prokopia","","","",0
"4215","Constantina","","","7752872; 1061969; 7338373",1
"4216","Gaius","","","",0
"4217","Hymenaios","","","",0
"4218","Tyrannos","","7872692","",1
"4219","Vararanes","","","",0
"4220","In","7533800; 7521430; 7521545; 7544464; 7521547; 7521546; 7521548; 7521821; 7520506; 7529535; 7531133; 7531673; 7526887; 7524225; 7531264; 7526338; 7526611; 7534496; 7534361; 7001292; 1111151; 7534808; 7534809; 7531601; 1087478; 1087479; 1087480; 1087481; 1087482; 1087483; 7025561; 1111185; 7533075; 7542033; 7525874; 7543386; 7544070; 7530890; 7540744; 7540910; 7525675; 7538935; 7542298; 7542196; 7532017; 7530543; 7535308; 7536037; 7536038; 7534587; 7534586; 7520528; 7535345; 7535424; 7533633; 7522771; 7534073; 7537451; 7527900; 7526381; 7526633; 7531043; 7531136; 7541214; 7541227; 7533191; 7534493; 7534494; 7534495; 7543940; 7533227; 7528741; 7528269; 7526612; 7534810; 7532388; 7529920; 7542120; 7538415; 1111252; 7539830; 7537381; 7538936; 7540704; 7531140; 7531672; 7526072; 7531155; 7526158; 7531832; 7532358; 7532173; 7526073; 7526587; 7532196; 7528271; 7528273; 7528272; 7528270; 7526845; 7526844; 7526730; 7533003; 7527617","8213154; 1085915; 8213130; 8009971; 8213032; 7548151; 8213031; 7548150; 1081855; 7002351; 8212457; 1085497; 7494031; 7926534; 1068806; 8206450; 1084974; 8051547; 7489381; 8060327; 8575270; 7025859; 8198450; 6001383; 7476793; 7476797; 6001388; 8566810; 8573853; 8570230; 7483471; 7728139; 7566836; 8206309; 1068616; 8210619; 7496271; 8199244; 1070563; 7473366; 8207060; 8199207; 7004238; 8627535; 8601920; 8563307; 8199110; 7702120; 8108923; 7002532; 8211243; 8200729; 7002404; 8198956; 7059169; 1108889; 8201457; 8201458; 1068617; 7470264; 8592300; 8211010; 8211011; 8211013; 8211014; 1068805; 1068808; 5003645; 8202165; 7572942; 7946777; 7014527; 1054367; 1054368; 1084954; 1105032; 7594815; 7722734; 7718710; 7718705; 7000198; 7718031; 7718033; 7718034; 1124877; 1124876; 1137503; 1137504; 1069092; 8205664; 7468162; 8619811; 7469933; 8621608; 8625165; 7469790; 8627794; 8627793; 8627787; 8619993; 7486304; 8622605; 7002248; 7704413; 7487638; 5004391; 1066087; 7502107; 7480732; 7499160; 8624467; 8627998; 7486702; 8627544; 8622785; 1084889; 7002381; 8698247; 8632443; 8625463; 8050502; 8593246; 8623831; 7017472; 1079210; 8593846; 8628230; 1057320; 1070744; 8565142; 1000122; 8619502; 7493075; 7482311; 7482404; 8574509; 8563306; 7474109; 8595992; 7469957; 7502585; 7502579; 8619670; 8619669; 7469681; 7469680; 8619667; 7018061; 8619666; 8619665; 8619663; 7496549; 8619662; 8619661; 7487666; 8623100; 8624889; 8626605; 8626606; 1071123; 7470129; 7502109; 7495455; 8623983; 8626604; 1128908; 1071115; 8626600; 8626601; 8626599; 7485434; 8626595; 8626596; 8626594; 8626592; 8626591; 8626717; 8675533; 8573002; 8626597; 8626716; 1071117; 8627425; 8627424; 8681678; 7475710; 7494929; 8627525; 8627423; 8627549; 8627547; 8627548; 7469676; 7469675; 8627546; 8627545; 8627543; 7469787; 8627540; 8571746; 8627536; 8602785; 7476968; 7476763; 8627534; 8627532; 7500545; 8627529; 8627531; 8627528; 1071124; 8627526; 8627524; 8627522; 8627523; 7478975; 7494114; 8628334; 8622359; 1078941; 1101848; 8623833; 8597584; 1071486; 8625025; 7484584; 8674688; 8680815; 7492938; 7580431; 7492665; 8675575; 7490038; 1071122; 8676339; 8679163; 8682687; 8685300; 8685302; 1109512; 8677509; 8678407; 8684488; 7470128; 7503119; 8198397; 8679443; 7470432; 8678589; 8684650; 7489603; 8682986; 8685645; 8674317; 7501133; 7474564; 7469291; 7469591; 7468790; 8679886; 1111071","7056865; 1043130; 7216204; 7006104; 7005959; 7025131; 1028343; 1028346; 7544607; 7544608; 7544609; 1038257; 1038254; 7208568; 1043380; 7030994; 7010214; 1028415; 7030997; 7027524; 7030024; 5002439; 7210922; 7056810; 7210571; 7544616; 7544617; 1043484; 7544620; 7544621; 7901151; 7204126; 7464639; 7203184; 7262508; 1028669; 1038670; 1038676; 7162883; 1038679; 7025451; 7057736; 1028695; 7029898; 7454488; 7029899; 5002483; 1043782; 7006760; 7029906; 7456295; 7031018; 1043949; 1043955; 1044014; 7023825; 1044042; 7007759; 1044067; 7044399; 7048470; 1044216; 1048970; 1044293; 4002701; 7029918; 1044309; 7046371; 1044407; 7044674; 7025170; 7456139; 1064635; 1029011; 7194761; 7456317; 7036093; 7261351; 7261350; 7261349; 7444496; 1038974; 1039016; 7024667; 7006762; 1025532; 1044644; 7085076; 1044698; 7012315; 1044720; 1044730; 7049905; 7076474; 7008868; 7186951; 1049035; 7003864; 7006530; 1136912; 7261207; 7012481; 1039416; 1025641; 1039447; 7179368; 7005089; 7449557; 7166843; 7012419; 7266326; 1029523; 7005081; 7030863; 7159931; 7013241; 7006105; 7010461; 7160433; 1025676; 1029616; 1054261; 7163304; 1029666; 7008397; 7243856; 8709411; 8709720; 7265849; 7243855; 8710872; 7163089; 7163088; 7163086; 7163085; 7163084; 7163083; 7163082; 7163081; 7163080; 7163079; 7163078; 7243854; 7163075; 7163077; 7163076; 7163074; 7074878; 7163073; 7163072; 7163071; 7163070; 7163069; 7075398; 7163068; 7162893; 8705194; 7162892; 7162891; 7162890; 7162889; 7162888; 8711144; 7162887; 7162885; 1039731; 7162882; 7162880; 7243853; 7162879; 7162878; 7162877; 7162876; 7167520; 7162875; 7162873; 7162874; 7162871; 7162870; 7162872; 7162869; 7162868; 7162881; 7162867; 7162866; 7162865; 7162864; 7162863; 7162862; 7162861; 7162860; 7162858; 7162857; 7162856; 7162855; 7162854; 7162853; 7162851; 7162850; 7162848; 7162847; 7162846; 7162845; 7162843; 7162842; 8705193; 7162841; 7162838; 7162837; 7163067; 7162663; 7162662; 7162661; 7162660; 7162659; 7162658; 7162657; 7162655; 7162654; 8705814; 8706191; 7595143; 7595142; 7151331; 7265832; 1049105; 7011122; 7157790; 7157084; 7462823; 1025720; 1025723; 7012536; 1025726; 1029756; 1029760; 7012518; 7076969; 7077092; 7013792; 7012952; 7181800; 7168771; 7125062; 7004067; 7014138; 1037176; 7007727; 1049199; 7139310; 7463009; 7028512; 1045111; 4006487; 7460913; 7460213; 7463181; 7030887; 7005147; 1045172; 1045182; 7053252; 7007740; 7140610; 7008079; 7456823; 7456822; 7003342; 1025840; 1030008; 7162852; 1008126; 1045363; 1025850; 1030050; 7003865; 7011553; 1045400; 7902190; 7053998; 7053184; 7052815; 7052806; 7052427; 1045582; 7052421; 7003067; 1030086; 1040375; 1045609; 1030098; 7005939; 7134492; 7004445; 7594217; 7594218; 7030124; 1040450; 7122825; 1025885; 7004566; 1136958; 1136857; 1037376; 7004418; 7030902; 7010603; 7503852; 7268657; 7456935; 1025905; 7012633; 7004439; 7004438; 7267401; 7268022; 7052280; 7055829; 1037492; 1046088; 7006034; 7459858; 7459624; 7053811; 7006161; 7269391; 7006314; 1049414; 1136861; 7012677; 1046295; 1046303; 1026006; 7112220; 7042382; 1030501; 7447384; 7040805; 7042458; 1046459; 4009887; 1046463; 7041148; 7041137; 7006592; 7041054; 5002927; 4009900; 7041840; 1046511; 7041729; 7041698; 7041697; 7041696; 7041695; 1046537; 7041632; 7033671; 1046539; 7004286; 7041628; 1100020; 4009916; 7004861; 7041625; 5002931; 7041587; 1026028; 1026032; 1026041; 1026046; 7023896; 4009934; 7033694; 1046562; 7041477; 7041476; 7033709; 7033682; 1046570; 7041370; 7041365; 1046578; 7041364; 1046579; 7036151; 7041361; 7041362; 4009947; 7041359; 7041358; 7041357; 7005030; 7041355; 7041354; 7041353; 7041304; 7041303; 7033739; 1046606; 7041194; 7041193; 7040726; 7594088; 7040725; 1046612; 7040722; 1046613; 1046614; 7040719; 7040718; 7040717; 1046615; 7040716; 7040715; 7040714; 1100097; 7040713; 1046616; 4009964; 7040679; 7040678; 1046699; 7040554; 7040489; 7040478; 7040460; 7036149; 7040449; 1064376; 7024012; 7034772; 8699823; 7040783; 4010070; 7040782; 7040780; 7040779; 7040778; 7040777; 4010071; 7040411; 7040409; 7040408; 7040371; 7004519; 7040369; 5003120; 7040368; 7040367; 7008906; 5003051; 7041012; 7033603; 1100103; 7040997; 1046734; 7008904; 1046740; 7040897; 7039583; 7039582; 5003118; 1046637; 7107045; 7106133; 1136971; 1041159; 1026081; 7093368; 4010288; 1046870; 1030599; 7252721; 7252706; 7010048; 7039013; 7445919; 7448622; 7026467; 7025314; 7012343; 7031160; 7041425; 7039438; 7544588; 1049496; 1030811; 7030553; 7027684; 7445597; 7011972; 7038771; 1099903; 7030562; 7030563; 7069498; 1047108; 7006765; 4011287; 1049539; 7010311; 7030626; 7272268; 5002935; 7272507; 1047446; 7036799; 7036785; 7013168; 7088147; 7027702; 7442685; 1041700; 7087965; 7087964; 7087963; 7012763; 7085374; 7007577; 7444108; 1031123; 7030666; 7028217; 1049650",1
